 46, 58,123.128
 46,110,44.453
 46, 10,29.970
 46, 65,68.604
 46, 81,65.816
 46, 14,64.581
 46, 84,85.902
 46, 68,56.286
 46,200,10.624
 58, 46,129.557
 58,110,22.387
 58, 10,57.759
 58, 65,97.736
 58, 81,94.678
 58, 14,91.423
 58, 84,98.624
 58, 68,82.957
 58,200,280.028
110, 46,280.012
110, 58,72.829
110, 10,55.868
110, 65,75.608
110, 81,72.808
110, 14,71.587
110, 84,76.369
110, 68,63.336
110,200,114.220
 10, 46,280.020
 10, 58,93.478
 10,110,114.756
 10, 65,105.011
 10, 81,102.153
 10, 14,100.943
 10, 84,106.881
 10, 68,92.707
 10,200,140.662
 65, 46,280.002
 65, 58,280.050
 65,110,79.078
 65, 10,27.863
 65, 81,27.531
 65, 14,26.350
 65, 84,47.808
 65, 68,31.015
 65,200,280.023
 81, 46,23.438
 81, 58,280.022
 81,110,66.142
 81, 10,50.776
 81, 65,92.900
 81, 14,86.357
 81, 84,110.170
 81, 68,77.866
 81,200,33.753
 14, 46,280.001
 14, 58,59.781
 14,110,76.056
 14, 10,80.760
 14, 65,55.752
 14, 81,81.071
 14, 84,24.821
 14, 68,83.931
 14,200,280.020
 84, 46,280.042
 84, 58,96.702
 84,110,109.653
 84, 10,59.246
 84, 65,31.385
 84, 81,58.804
 84, 14,38.991
 84, 68,62.298
 84,200,280.008
 68, 46,280.029
 68, 58,61.179
 68,110,90.849
 68, 10,76.231
 68, 65,55.926
 68, 81,67.444
 68, 14,79.866
 68, 84,104.672
 68,200,280.007
200, 46,280.023
200, 58,96.734
200,110,36.165
200, 10,88.657
200, 65,111.345
200, 81,108.437
200, 14,105.328
200, 84,109.609
200, 68,97.019
