353,520,106.944
353,366,52.676
353,321,101.143
353,580,98.176
353,403,94.845
353,510,177.016
353,252,44.719
353,299,77.404
353,505,47.889
520,353,98.424
520,366,69.216
520,321,33.453
520,580,105.701
520,403,68.038
520,510,64.999
520,252,101.405
520,299,280.031
520,505,151.683
366,353,280.033
366,520,133.034
366,321,120.455
366,580,280.015
366,403,16.299
366,510,153.383
366,252,42.613
366,299,280.011
366,505,81.728
321,353,87.339
321,520,66.349
321,366,73.318
321,580,101.155
321,403,123.263
321,510,146.274
321,252,36.814
321,299,280.014
321,505,94.234
580,353,40.986
580,520,74.720
580,366,38.277
580,321,81.557
580,403,43.619
580,510,144.262
580,252,90.758
580,299,280.025
580,505,124.919
403,353,280.012
403,520,116.182
403,366,76.377
403,321,89.671
403,580,280.021
403,510,169.808
403,252,24.343
403,299,280.008
403,505,100.723
510,353,86.489
510,520,71.917
510,366,40.443
510,321,71.633
510,580,280.020
510,403,21.808
510,252,57.944
510,299,280.051
510,505,148.916
252,353,280.012
252,520,280.025
252,366,280.031
252,321,280.034
252,580,280.001
252,403,280.003
252,510,280.045
252,299,280.033
252,505,280.021
299,353,280.001
299,520,280.018
299,366,280.047
299,321,280.022
299,580,280.034
299,403,280.044
299,510,280.032
299,252,280.022
299,505,280.026
505,353,280.016
505,520,143.882
505,366,72.679
505,321,280.040
505,580,280.042
505,403,126.703
505,510,189.942
505,252,20.763
505,299,280.038
