289,542,21.278
289,189,88.805
289,352,48.382
289,195,35.864
289,348,59.744
289,208,34.427
289, 40,52.738
289, 90,36.813
289,103,84.408
542,289,90.062
542,189,72.583
542,352,64.745
542,195,65.239
542,348,84.419
542,208,66.458
542, 40,68.111
542, 90,90.152
542,103,101.274
189,289,68.739
189,542,63.941
189,352,58.213
189,195,45.996
189,348,77.906
189,208,62.674
189, 40,64.937
189, 90,88.930
189,103,97.295
352,289,59.936
352,542,19.994
352,189,76.495
352,195,22.667
352,348,52.895
352,208,19.434
352, 40,39.108
352, 90,45.477
352,103,72.794
195,289,54.278
195,542,49.818
195,189,54.487
195,352,28.908
195,348,48.631
195,208,51.970
195, 40,18.873
195, 90,54.070
195,103,68.397
348,289,17.984
348,542,27.273
348,189,70.506
348,352,7.917
348,195,29.612
348,208,14.463
348, 40,33.367
348, 90,44.383
348,103,56.724
208,289,61.425
208,542,57.037
208,189,57.042
208,352,50.601
208,195,59.885
208,348,43.472
208, 40,21.138
208, 90,47.763
208,103,58.912
 40,289,72.531
 40,542,67.724
 40,189,102.724
 40,352,62.012
 40,195,49.845
 40,348,81.773
 40,208,47.793
 40, 90,72.933
 40,103,98.015
 90,289,45.314
 90,542,59.947
 90,189,81.078
 90,352,31.764
 90,195,40.192
 90,348,68.646
 90,208,26.889
 90, 40,45.258
 90,103,43.582
103,289,76.836
103,542,72.016
103,189,27.099
103,352,54.341
103,195,52.503
103,348,74.195
103,208,53.002
103, 40,23.454
103, 90,58.335
