 46, 81,42.466
 46,132,45.347
 46, 10,67.220
 46, 40,56.977
 46, 14,31.933
 46,110,280.042
 46, 71,69.184
 46, 58,31.906
 46,  4,69.768
 81, 46,42.903
 81,132,85.259
 81, 10,57.690
 81, 40,97.402
 81, 14,75.438
 81,110,280.042
 81, 71,26.703
 81, 58,75.501
 81,  4,63.633
132, 46,93.978
132, 81,54.077
132, 10,63.187
132, 40,14.839
132, 14,28.971
132,110,280.025
132, 71,80.676
132, 58,28.937
132,  4,68.937
 10, 46,280.020
 10, 81,280.023
 10,132,280.034
 10, 40,125.763
 10, 14,63.720
 10,110,280.043
 10, 71,163.020
 10, 58,280.005
 10,  4,5.277
 40, 46,82.338
 40, 81,42.211
 40,132,45.082
 40, 10,51.455
 40, 14,17.134
 40,110,280.039
 40, 71,68.966
 40, 58,17.165
 40,  4,57.224
 14, 46,82.688
 14, 81,42.634
 14,132,45.316
 14, 10,35.079
 14, 40,57.444
 14,110,92.368
 14, 71,69.346
 14, 58,0.095
 14,  4,40.965
110, 46,91.167
110, 81,51.457
110,132,50.033
110, 10,43.801
110, 40,63.676
110, 14,7.602
110, 71,75.108
110, 58,7.528
110,  4,46.312
 71, 46,69.706
 71, 81,70.475
 71,132,47.798
 71, 10,133.754
 71, 40,123.621
 71, 14,98.587
 71,110,92.004
 71, 58,98.653
 71,  4,149.078
 58, 46,83.291
 58, 81,43.147
 58,132,46.080
 58, 10,35.717
 58, 40,57.800
 58, 14,0.101
 58,110,89.228
 58, 71,70.020
 58,  4,41.764
  4, 46,85.592
  4, 81,280.012
  4,132,63.821
  4, 10,83.677
  4, 40,76.419
  4, 14,118.441
  4,110,136.833
  4, 71,133.046
  4, 58,118.347
